iconCategory,latitude,longitude,timestamp,hour,day,month,is_weekend,minute,week_number,is_peak_hour,is_peak_morning,is_peak_evening,is_night,severity,time_of_day
6,53.4012137504,-6.3196438985,2026-04-01 07:42:56.718477,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
9,53.3024709226,-6.3089941876,2026-04-01 07:42:56.718481,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
9,53.3027217198,-6.3090585606,2026-04-01 07:42:56.718483,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
9,53.3602551079,-6.3076852696,2026-04-01 07:42:56.718484,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.3378948651,-6.30783145,2026-04-01 07:42:56.718486,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.347859239,-6.3083249764,2026-04-01 07:42:56.718488,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
9,53.3021316152,-6.3072266118,2026-04-01 07:42:56.718489,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.3434443659,-6.307215883,2026-04-01 07:42:56.718490,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3433182614,-6.3119982617,2026-04-01 07:42:56.718492,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
8,53.250303273,-6.3005224304,2026-04-01 07:42:56.718493,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.2574969771,-6.3004513519,2026-04-01 07:42:56.718495,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
9,53.3341357516,-6.2985443013,2026-04-01 07:42:56.718496,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.388985561,-6.2987789945,2026-04-01 07:42:56.718498,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3917308094,-6.3034849303,2026-04-01 07:42:56.718500,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
9,53.3335349194,-6.2913988964,2026-04-01 07:42:56.718501,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
9,53.333302923,-6.2911279933,2026-04-01 07:42:56.718503,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.3440183367,-6.3057621257,2026-04-01 07:42:56.718504,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3539706737,-6.2953055339,2026-04-01 07:42:56.718505,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3579041252,-6.2854417102,2026-04-01 07:42:56.718507,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3100146309,-6.2872817056,2026-04-01 07:42:56.718508,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3453835757,-6.2846920328,2026-04-01 07:42:56.718515,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3058156157,-6.2907296853,2026-04-01 07:42:56.718517,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3414876526,-6.280793442,2026-04-01 07:42:56.718518,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3405422168,-6.2782292502,2026-04-01 07:42:56.718520,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.324013072,-6.279754086,2026-04-01 07:42:56.718521,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
9,53.3414313534,-6.277751817,2026-04-01 07:42:56.718523,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.3468065143,-6.2818703489,2026-04-01 07:42:56.718526,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3460313271,-6.2754987614,2026-04-01 07:42:56.718528,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3315541253,-6.2788488405,2026-04-01 07:42:56.718529,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3495477275,-6.2746954398,2026-04-01 07:42:56.718531,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3110472807,-6.2789869742,2026-04-01 07:42:56.718532,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3460313271,-6.2754987614,2026-04-01 07:42:56.718533,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3404040429,-6.2742126422,2026-04-01 07:42:56.718535,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
7,53.3441806185,-6.2734482126,2026-04-01 07:42:56.718537,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3700639263,-6.2786181705,2026-04-01 07:42:56.718538,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3568097769,-6.2736051218,2026-04-01 07:42:56.718539,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3389489609,-6.2728393512,2026-04-01 07:42:56.718541,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3630150636,-6.2760284977,2026-04-01 07:42:56.718542,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3608317537,-6.2770356672,2026-04-01 07:42:56.718543,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
7,53.3442033869,-6.2723552124,2026-04-01 07:42:56.718545,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3653995749,-6.2716806369,2026-04-01 07:42:56.718546,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3475561687,-6.2702885704,2026-04-01 07:42:56.718547,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
9,53.3547512196,-6.2687838511,2026-04-01 07:42:56.718549,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.3725382563,-6.2659380274,2026-04-01 07:42:56.718550,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3393942238,-6.274749084,2026-04-01 07:42:56.718552,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3268830554,-6.2663913207,2026-04-01 07:42:56.718554,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
8,53.3302183776,-6.2642978565,2026-04-01 07:42:56.718556,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
6,53.3603489484,-6.2665120201,2026-04-01 07:42:56.718560,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3574723122,-6.2636836307,2026-04-01 07:42:56.718564,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.357916181,-6.2602571087,2026-04-01 07:42:56.718565,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3296376634,-6.2701799409,2026-04-01 07:42:56.718567,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
7,53.3444984747,-6.2599687712,2026-04-01 07:42:56.718570,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3602644619,-6.2535703616,2026-04-01 07:42:56.718572,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3710885218,-6.2535421984,2026-04-01 07:42:56.718574,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.2975128299,-6.3352704482,2026-04-01 07:42:56.718576,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3764690439,-6.253165348,2026-04-01 07:42:56.718577,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.351391749,-6.2500781254,2026-04-01 07:42:56.718578,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3382234283,-6.2477472858,2026-04-01 07:42:56.718580,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3396074198,-6.2463739948,2026-04-01 07:42:56.718581,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3807512033,-6.2455451922,2026-04-01 07:42:56.718583,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
8,53.3195767035,-6.2434155183,2026-04-01 07:42:56.718584,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
9,53.3621661425,-6.2423144715,2026-04-01 07:42:56.718585,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.3621661425,-6.2423144715,2026-04-01 07:42:56.718587,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3578947206,-6.2422004776,2026-04-01 07:42:56.718588,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3403128609,-6.2431955771,2026-04-01 07:42:56.718590,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
9,53.3624464504,-6.24215488,2026-04-01 07:42:56.718591,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.3515526519,-6.2424472408,2026-04-01 07:42:56.718592,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
8,53.3198449244,-6.2429689305,2026-04-01 07:42:56.718594,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
6,53.3613695259,-6.2419121401,2026-04-01 07:42:56.718595,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3103137113,-6.2381811874,2026-04-01 07:42:56.718597,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3471752886,-6.2344837622,2026-04-01 07:42:56.718598,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3638640177,-6.2330849902,2026-04-01 07:42:56.718600,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3254104909,-6.2312114672,2026-04-01 07:42:56.718601,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.397889179,-6.2400614159,2026-04-01 07:42:56.718602,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3342886111,-6.2273142175,2026-04-01 07:42:56.718604,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3330440967,-6.2339741425,2026-04-01 07:42:56.718605,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
8,53.2906745776,-6.226537718,2026-04-01 07:42:56.718606,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.2905672562,-6.2276897268,2026-04-01 07:42:56.718608,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.2883034734,-6.2235926525,2026-04-01 07:42:56.718610,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.3512039783,-6.2258027928,2026-04-01 07:42:56.718616,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.3509344035,-6.2195063071,2026-04-01 07:42:56.718617,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
6,53.3139695642,-6.2223937051,2026-04-01 07:42:56.718619,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3443080215,-6.2244603471,2026-04-01 07:42:56.718623,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3207005464,-6.2121825354,2026-04-01 07:42:56.718627,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
8,53.2747596583,-6.2126827674,2026-04-01 07:42:56.718629,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.3505200315,-6.2087144391,2026-04-01 07:42:56.718630,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.276079299,-6.2082866268,2026-04-01 07:42:56.718631,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.2703286473,-6.2111874358,2026-04-01 07:42:56.718633,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
9,53.3227390194,-6.2065512375,2026-04-01 07:42:56.718634,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.307618056,-6.1939984994,2026-04-01 07:42:56.718635,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.2778844479,-6.1984281675,2026-04-01 07:42:56.718637,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
8,53.2423693091,-6.1910185651,2026-04-01 07:42:56.718638,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
9,53.3049707144,-6.1877717511,2026-04-01 07:42:56.718640,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
9,53.228639086,-6.185703768,2026-04-01 07:42:56.718641,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
9,53.2323861177,-6.1889599697,2026-04-01 07:42:56.718642,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
8,53.3823671949,-6.1494939463,2026-04-01 07:42:56.718644,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
9,53.289365659,-6.150413944,2026-04-01 07:42:56.718645,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
8,53.2885971942,-6.1459266083,2026-04-01 07:42:56.718647,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
8,53.2894662192,-6.1464389102,2026-04-01 07:42:56.718648,7,Wednesday,4,0,42,14,1,1,0,0,High,Morning
9,53.2825581746,-6.1427522139,2026-04-01 07:42:56.718649,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
9,53.2956728408,-6.1355102496,2026-04-01 07:42:56.718651,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
9,53.2829484515,-6.1338969008,2026-04-01 07:42:56.718653,7,Wednesday,4,0,42,14,1,1,0,0,Low,Morning
6,53.2038755803,-6.1019786136,2026-04-01 07:42:56.718654,7,Wednesday,4,0,42,14,1,1,0,0,Medium,Morning
6,53.3351067054,-6.4018361704,2026-04-01 07:52:57.069496,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.330112407,-6.3981320398,2026-04-01 07:52:57.069513,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.3302612763,-6.3977444606,2026-04-01 07:52:57.069518,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.3280685794,-6.3959312873,2026-04-01 07:52:57.069522,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3549255172,-6.4304620462,2026-04-01 07:52:57.069524,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.3661398497,-6.3821474152,2026-04-01 07:52:57.069527,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.2674439326,-6.5236969726,2026-04-01 07:52:57.069528,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.4031101051,-6.4023323791,2026-04-01 07:52:57.069536,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3256384751,-6.3702102439,2026-04-01 07:52:57.069538,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.2958538925,-6.3699447052,2026-04-01 07:52:57.069540,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.316936062,-6.3671766655,2026-04-01 07:52:57.069542,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.3787382025,-6.3669754999,2026-04-01 07:52:57.069544,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.2736385155,-6.3558040993,2026-04-01 07:52:57.069545,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3194251432,-6.3646647768,2026-04-01 07:52:57.069547,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.325385009,-6.3417560296,2026-04-01 07:52:57.069549,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.2890773047,-6.3362963931,2026-04-01 07:52:57.069550,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.2961851842,-6.3343464272,2026-04-01 07:52:57.069552,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.27610882,-6.337064846,2026-04-01 07:52:57.069554,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3799103354,-6.3554339545,2026-04-01 07:52:57.069555,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3977577381,-6.3290128546,2026-04-01 07:52:57.069565,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3368796313,-6.3250378208,2026-04-01 07:52:57.069567,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3897620664,-6.3147153394,2026-04-01 07:52:57.069569,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.3024709226,-6.3089941876,2026-04-01 07:52:57.069574,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.3027217198,-6.3090585606,2026-04-01 07:52:57.069576,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.3602551079,-6.3076852696,2026-04-01 07:52:57.069578,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.3478552361,-6.3083249764,2026-04-01 07:52:57.069579,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3378948651,-6.30783145,2026-04-01 07:52:57.069581,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.3021316152,-6.3072266118,2026-04-01 07:52:57.069582,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
8,53.250303273,-6.3005224304,2026-04-01 07:52:57.069584,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
8,53.2574969771,-6.3004513519,2026-04-01 07:52:57.069586,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
9,53.3341357516,-6.2985443013,2026-04-01 07:52:57.069588,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.3335349194,-6.2913988964,2026-04-01 07:52:57.069590,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.333302923,-6.2911279933,2026-04-01 07:52:57.069591,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.343255259,-6.3129584925,2026-04-01 07:52:57.069593,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3453835757,-6.2846920328,2026-04-01 07:52:57.069595,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3178131728,-6.287132843,2026-04-01 07:52:57.069596,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3064003604,-6.2856549458,2026-04-01 07:52:57.069598,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.307481278,-6.288070275,2026-04-01 07:52:57.069600,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.34988971,-6.2802462714,2026-04-01 07:52:57.069601,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3414876526,-6.280793442,2026-04-01 07:52:57.069603,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3412006511,-6.2785886662,2026-04-01 07:52:57.069604,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.3414313534,-6.277751817,2026-04-01 07:52:57.069606,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.3308379775,-6.2863134281,2026-04-01 07:52:57.069608,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3316399201,-6.278431757,2026-04-01 07:52:57.069609,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3251409532,-6.2783633606,2026-04-01 07:52:57.069611,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3491976866,-6.2747316496,2026-04-01 07:52:57.069612,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3100347633,-6.2829204337,2026-04-01 07:52:57.069614,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3460313271,-6.2754987614,2026-04-01 07:52:57.069615,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
7,53.3441806185,-6.2734482126,2026-04-01 07:52:57.069617,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3135873326,-6.273029788,2026-04-01 07:52:57.069622,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.369131877,-6.2762269811,2026-04-01 07:52:57.069625,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3629600933,-6.2756060498,2026-04-01 07:52:57.069626,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3608599155,-6.2777169482,2026-04-01 07:52:57.069628,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
7,53.3442033869,-6.2723552124,2026-04-01 07:52:57.069630,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3653995749,-6.2716806369,2026-04-01 07:52:57.069631,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3391769729,-6.2726529376,2026-04-01 07:52:57.069633,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3640195716,-6.2692210512,2026-04-01 07:52:57.069635,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.3547512196,-6.2687838511,2026-04-01 07:52:57.069636,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.3324821413,-6.2683292167,2026-04-01 07:52:57.069641,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3268830554,-6.2663913207,2026-04-01 07:52:57.069642,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3269433787,-6.2648731904,2026-04-01 07:52:57.069645,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.3302183776,-6.2642978565,2026-04-01 07:52:57.069647,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
6,53.3588147599,-6.2683305578,2026-04-01 07:52:57.069650,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3607901862,-6.2726811008,2026-04-01 07:52:57.069655,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3296376634,-6.2701799409,2026-04-01 07:52:57.069656,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
7,53.3444984747,-6.2599687712,2026-04-01 07:52:57.069658,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3682400173,-6.2552199201,2026-04-01 07:52:57.069659,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3591232028,-6.2541926341,2026-04-01 07:52:57.069661,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3517565312,-6.2551702993,2026-04-01 07:52:57.069662,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.2784275764,-6.3230918782,2026-04-01 07:52:57.069664,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3564677999,-6.2490240173,2026-04-01 07:52:57.069666,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3807512033,-6.2455451922,2026-04-01 07:52:57.069667,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.3195767035,-6.2434155183,2026-04-01 07:52:57.069670,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
6,53.3574709615,-6.2428750531,2026-04-01 07:52:57.069672,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3343918685,-6.2456672327,2026-04-01 07:52:57.069673,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3621661425,-6.2423144715,2026-04-01 07:52:57.069675,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
9,53.3621661425,-6.2423144715,2026-04-01 07:52:57.069677,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.3624464504,-6.24215488,2026-04-01 07:52:57.069681,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.3399936723,-6.2416854934,2026-04-01 07:52:57.069683,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3505562054,-6.2411128418,2026-04-01 07:52:57.069685,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3228047556,-6.2454767959,2026-04-01 07:52:57.069686,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.3198449244,-6.2429689305,2026-04-01 07:52:57.069688,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
6,53.3489857894,-6.239433779,2026-04-01 07:52:57.069690,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3613695259,-6.2419121401,2026-04-01 07:52:57.069691,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3473389093,-6.2369044559,2026-04-01 07:52:57.069693,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.397977689,-6.2409304516,2026-04-01 07:52:57.069695,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.2915824898,-6.2333438234,2026-04-01 07:52:57.069696,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3591580688,-6.2364404337,2026-04-01 07:52:57.069698,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3168730207,-6.2289047675,2026-04-01 07:52:57.069700,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.2905672562,-6.2276897268,2026-04-01 07:52:57.069705,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
8,53.2906745776,-6.226537718,2026-04-01 07:52:57.069706,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
8,53.2883034734,-6.2235926525,2026-04-01 07:52:57.069710,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
6,53.2729987874,-6.2195519046,2026-04-01 07:52:57.069713,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.3509344035,-6.2195063071,2026-04-01 07:52:57.069715,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
8,53.3512039783,-6.2258027928,2026-04-01 07:52:57.069716,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
6,53.3441618533,-6.2236006992,2026-04-01 07:52:57.069721,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.2747596583,-6.2126827674,2026-04-01 07:52:57.069723,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
8,53.3505200315,-6.2087144391,2026-04-01 07:52:57.069724,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
8,53.276079299,-6.2082866268,2026-04-01 07:52:57.069726,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
6,53.3820238731,-6.2083858685,2026-04-01 07:52:57.069728,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.2703286473,-6.2111874358,2026-04-01 07:52:57.069730,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
9,53.3227390194,-6.2065512375,2026-04-01 07:52:57.069732,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.3075362697,-6.1968443231,2026-04-01 07:52:57.069733,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.307618056,-6.1939984994,2026-04-01 07:52:57.069735,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.2769094855,-6.1988130645,2026-04-01 07:52:57.069736,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
6,53.3932543159,-6.1912130253,2026-04-01 07:52:57.069741,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.2423693091,-6.1910185651,2026-04-01 07:52:57.069743,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
9,53.3049707144,-6.1877717511,2026-04-01 07:52:57.069744,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.2323861177,-6.1889599697,2026-04-01 07:52:57.069746,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
9,53.228639086,-6.185703768,2026-04-01 07:52:57.069748,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
6,53.2790914298,-6.1565669314,2026-04-01 07:52:57.069749,7,Wednesday,4,0,52,14,1,1,0,0,Medium,Morning
8,53.3823671949,-6.1494939463,2026-04-01 07:52:57.069751,7,Wednesday,4,0,52,14,1,1,0,0,High,Morning
9,53.289365659,-6.150413944,2026-04-01 07:52:57.069753,7,Wednesday,4,0,52,14,1,1,0,0,Low,Morning
