iconCategory,latitude,longitude,timestamp,hour,day,month,minute,week_number,is_weekend,is_peak_hour,is_peak_morning,is_peak_evening,is_night,severity,time_of_day
6,53.320984882,-6.2685049014,2026-03-25 23:59:38.023775,23,Wednesday,3,59,13,False,0,False,False,1,Medium,Evening
0,53.3761431756,-6.2646706836,2026-03-25 23:59:38.023776,23,Wednesday,3,59,13,False,0,False,False,1,,Evening
8,53.3302183776,-6.2642978565,2026-03-25 23:59:38.023778,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
0,53.3761243744,-6.2645835118,2026-03-25 23:59:38.023779,23,Wednesday,3,59,13,False,0,False,False,1,,Evening
0,53.3756335419,-6.2623210685,2026-03-25 23:59:38.023780,23,Wednesday,3,59,13,False,0,False,False,1,,Evening
9,53.3625953069,-6.2522131638,2026-03-25 23:59:38.023781,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.3654505408,-6.2466596501,2026-03-25 23:59:38.023783,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
6,53.3827306621,-6.2452058928,2026-03-25 23:59:38.023784,23,Wednesday,3,59,13,False,0,False,False,1,Medium,Evening
8,53.3195767035,-6.2434155183,2026-03-25 23:59:38.023785,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
9,53.3621661425,-6.2423144715,2026-03-25 23:59:38.023787,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.3624464504,-6.24215488,2026-03-25 23:59:38.023788,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
8,53.3198449244,-6.2429689305,2026-03-25 23:59:38.023789,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.4015999944,-6.2344006138,2026-03-25 23:59:38.023791,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
9,53.328394465,-6.2339754836,2026-03-25 23:59:38.023792,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
8,53.2905672562,-6.2276897268,2026-03-25 23:59:38.023793,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.2906987274,-6.2260146873,2026-03-25 23:59:38.023794,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
0,53.3525517766,-6.2248130576,2026-03-25 23:59:38.023795,23,Wednesday,3,59,13,False,0,False,False,1,,Evening
8,53.2883034734,-6.2235926525,2026-03-25 23:59:38.023797,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
0,53.3532477981,-6.2235188918,2026-03-25 23:59:38.023798,23,Wednesday,3,59,13,False,0,False,False,1,,Evening
8,53.3529661789,-6.224176033,2026-03-25 23:59:38.023799,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.3966070877,-6.2390864329,2026-03-25 23:59:38.023801,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.3509344035,-6.2195063071,2026-03-25 23:59:38.023802,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.3512039783,-6.2258027928,2026-03-25 23:59:38.023804,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
0,53.3520971453,-6.2142907517,2026-03-25 23:59:38.023805,23,Wednesday,3,59,13,False,0,False,False,1,,Evening
0,53.3529661789,-6.224176033,2026-03-25 23:59:38.023806,23,Wednesday,3,59,13,False,0,False,False,1,,Evening
8,53.2747596583,-6.2126827674,2026-03-25 23:59:38.023807,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.3505200315,-6.2087144391,2026-03-25 23:59:38.023808,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.276079299,-6.2082866268,2026-03-25 23:59:38.023810,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.2703286473,-6.2111874358,2026-03-25 23:59:38.023811,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.2423693091,-6.1910185651,2026-03-25 23:59:38.023812,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.2323861177,-6.1889599697,2026-03-25 23:59:38.023813,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.2327053084,-6.1881740825,2026-03-25 23:59:38.023814,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
9,53.3049707144,-6.1877717511,2026-03-25 23:59:38.023816,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.228639086,-6.185703768,2026-03-25 23:59:38.023817,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.2323861177,-6.1889599697,2026-03-25 23:59:38.023818,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.3036698472,-6.1851579384,2026-03-25 23:59:38.023819,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
8,53.3823671949,-6.1494939463,2026-03-25 23:59:38.023821,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.2885971942,-6.1459266083,2026-03-25 23:59:38.023822,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
8,53.2894662192,-6.1464389102,2026-03-25 23:59:38.023823,23,Wednesday,3,59,13,False,0,False,False,1,High,Evening
6,53.282340935,-6.1431143121,2026-03-25 23:59:38.023824,23,Wednesday,3,59,13,False,0,False,False,1,Medium,Evening
9,53.2825581746,-6.1427522139,2026-03-25 23:59:38.023826,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.2818567899,-6.1400391595,2026-03-25 23:59:38.023827,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.2956728408,-6.1355102496,2026-03-25 23:59:38.023828,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.2826641631,-6.1340739266,2026-03-25 23:59:38.023829,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
6,53.2523189801,-6.1239606575,2026-03-25 23:59:38.023831,23,Wednesday,3,59,13,False,0,False,False,1,Medium,Evening
9,53.2325899646,-6.1238560514,2026-03-25 23:59:38.023832,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.234706242,-6.123196228,2026-03-25 23:59:38.023833,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.235536379,-6.1228435175,2026-03-25 23:59:38.023834,23,Wednesday,3,59,13,False,0,False,False,1,Low,Evening
9,53.330112407,-6.3981320398,2026-03-26 00:04:38.533182,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3302612763,-6.3977444606,2026-03-26 00:04:38.533185,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3661398497,-6.3821474152,2026-03-26 00:04:38.533186,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3664657445,-6.3857965605,2026-03-26 00:04:38.533187,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3347392281,-6.3791326122,2026-03-26 00:04:38.533187,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3168945018,-6.325027092,2026-03-26 00:04:38.533188,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
0,53.2910527556,-6.3146979051,2026-03-26 00:04:38.533188,0,Thursday,3,4,13,False,0,False,False,1,,Night
0,53.2907952763,-6.3143586056,2026-03-26 00:04:38.533189,0,Thursday,3,4,13,False,0,False,False,1,,Night
6,53.291510092,-6.3113639192,2026-03-26 00:04:38.533190,0,Thursday,3,4,13,False,0,False,False,1,Medium,Night
9,53.3027217198,-6.3090585606,2026-03-26 00:04:38.533190,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3602551079,-6.3076852696,2026-03-26 00:04:38.533191,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3022080523,-6.3074773984,2026-03-26 00:04:38.533191,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.2786783645,-6.301312341,2026-03-26 00:04:38.533192,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
8,53.250303273,-6.3005224304,2026-03-26 00:04:38.533192,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2574969771,-6.3004513519,2026-03-26 00:04:38.533193,0,Thursday,3,4,13,False,0,False,False,1,High,Night
9,53.3341357516,-6.2985443013,2026-03-26 00:04:38.533193,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
6,53.3826273717,-6.2947529988,2026-03-26 00:04:38.533194,0,Thursday,3,4,13,False,0,False,False,1,Medium,Night
9,53.3335349194,-6.2913988964,2026-03-26 00:04:38.533194,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.333302923,-6.2911279933,2026-03-26 00:04:38.533195,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3181967185,-6.2920801775,2026-03-26 00:04:38.533195,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3576721113,-6.2866165178,2026-03-26 00:04:38.533196,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3414313534,-6.277751817,2026-03-26 00:04:38.533196,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
0,53.3761431756,-6.2646706836,2026-03-26 00:04:38.533197,0,Thursday,3,4,13,False,0,False,False,1,,Night
8,53.3302183776,-6.2642978565,2026-03-26 00:04:38.533197,0,Thursday,3,4,13,False,0,False,False,1,High,Night
0,53.3756335419,-6.2623210685,2026-03-26 00:04:38.533198,0,Thursday,3,4,13,False,0,False,False,1,,Night
0,53.3761243744,-6.2645835118,2026-03-26 00:04:38.533198,0,Thursday,3,4,13,False,0,False,False,1,,Night
9,53.3625953069,-6.2522131638,2026-03-26 00:04:38.533199,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3654505408,-6.2466596501,2026-03-26 00:04:38.533199,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
8,53.3195767035,-6.2434155183,2026-03-26 00:04:38.533200,0,Thursday,3,4,13,False,0,False,False,1,High,Night
9,53.3621661425,-6.2423144715,2026-03-26 00:04:38.533200,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3624464504,-6.24215488,2026-03-26 00:04:38.533201,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
8,53.3198449244,-6.2429689305,2026-03-26 00:04:38.533201,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.4015999944,-6.2344006138,2026-03-26 00:04:38.533202,0,Thursday,3,4,13,False,0,False,False,1,High,Night
9,53.328394465,-6.2339754836,2026-03-26 00:04:38.533202,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
8,53.2905672562,-6.2276897268,2026-03-26 00:04:38.533203,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2906987274,-6.2260146873,2026-03-26 00:04:38.533203,0,Thursday,3,4,13,False,0,False,False,1,High,Night
0,53.3525517766,-6.2248130576,2026-03-26 00:04:38.533203,0,Thursday,3,4,13,False,0,False,False,1,,Night
8,53.2883034734,-6.2235926525,2026-03-26 00:04:38.533204,0,Thursday,3,4,13,False,0,False,False,1,High,Night
0,53.3532477981,-6.2235188918,2026-03-26 00:04:38.533204,0,Thursday,3,4,13,False,0,False,False,1,,Night
8,53.3529661789,-6.224176033,2026-03-26 00:04:38.533205,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.3966070877,-6.2390864329,2026-03-26 00:04:38.533205,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.3512039783,-6.2258027928,2026-03-26 00:04:38.533206,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.3509344035,-6.2195063071,2026-03-26 00:04:38.533206,0,Thursday,3,4,13,False,0,False,False,1,High,Night
0,53.3520971453,-6.2142907517,2026-03-26 00:04:38.533207,0,Thursday,3,4,13,False,0,False,False,1,,Night
0,53.3529661789,-6.224176033,2026-03-26 00:04:38.533207,0,Thursday,3,4,13,False,0,False,False,1,,Night
8,53.2747596583,-6.2126827674,2026-03-26 00:04:38.533208,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.3505200315,-6.2087144391,2026-03-26 00:04:38.533208,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.276079299,-6.2082866268,2026-03-26 00:04:38.533209,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2703286473,-6.2111874358,2026-03-26 00:04:38.533209,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2423693091,-6.1910185651,2026-03-26 00:04:38.533210,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2327053084,-6.1881740825,2026-03-26 00:04:38.533210,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2323861177,-6.1889599697,2026-03-26 00:04:38.533211,0,Thursday,3,4,13,False,0,False,False,1,High,Night
9,53.3049707144,-6.1877717511,2026-03-26 00:04:38.533211,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.2323861177,-6.1889599697,2026-03-26 00:04:38.533212,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.228639086,-6.185703768,2026-03-26 00:04:38.533212,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.3036698472,-6.1851579384,2026-03-26 00:04:38.533213,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
8,53.3823671949,-6.1494939463,2026-03-26 00:04:38.533213,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2894662192,-6.1464389102,2026-03-26 00:04:38.533214,0,Thursday,3,4,13,False,0,False,False,1,High,Night
8,53.2885971942,-6.1459266083,2026-03-26 00:04:38.533214,0,Thursday,3,4,13,False,0,False,False,1,High,Night
9,53.2825581746,-6.1427522139,2026-03-26 00:04:38.533214,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.2818567899,-6.1400391595,2026-03-26 00:04:38.533215,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.2956728408,-6.1355102496,2026-03-26 00:04:38.533215,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.2826641631,-6.1340739266,2026-03-26 00:04:38.533216,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
6,53.2523189801,-6.1239606575,2026-03-26 00:04:38.533216,0,Thursday,3,4,13,False,0,False,False,1,Medium,Night
9,53.2325899646,-6.1238560514,2026-03-26 00:04:38.533217,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.234706242,-6.123196228,2026-03-26 00:04:38.533217,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.235536379,-6.1228435175,2026-03-26 00:04:38.533218,0,Thursday,3,4,13,False,0,False,False,1,Low,Night
9,53.330112407,-6.3981320398,2026-03-26 00:09:39.027472,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3302612763,-6.3977444606,2026-03-26 00:09:39.027480,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3661398497,-6.3821474152,2026-03-26 00:09:39.027483,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3664657445,-6.3857965605,2026-03-26 00:09:39.027484,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3347392281,-6.3791326122,2026-03-26 00:09:39.027486,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
6,53.3039434273,-6.363524838,2026-03-26 00:09:39.027488,0,Thursday,3,9,13,False,0,False,False,1,Medium,Night
9,53.3168945018,-6.325027092,2026-03-26 00:09:39.027490,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
0,53.2910527556,-6.3146979051,2026-03-26 00:09:39.027492,0,Thursday,3,9,13,False,0,False,False,1,,Night
0,53.2907952763,-6.3143586056,2026-03-26 00:09:39.027493,0,Thursday,3,9,13,False,0,False,False,1,,Night
9,53.3027217198,-6.3090585606,2026-03-26 00:09:39.027495,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3602551079,-6.3076852696,2026-03-26 00:09:39.027497,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3022080523,-6.3074773984,2026-03-26 00:09:39.027499,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.2786783645,-6.301312341,2026-03-26 00:09:39.027500,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
8,53.250303273,-6.3005224304,2026-03-26 00:09:39.027502,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2574969771,-6.3004513519,2026-03-26 00:09:39.027503,0,Thursday,3,9,13,False,0,False,False,1,High,Night
9,53.3341357516,-6.2985443013,2026-03-26 00:09:39.027505,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
6,53.3826273717,-6.2947529988,2026-03-26 00:09:39.027506,0,Thursday,3,9,13,False,0,False,False,1,Medium,Night
9,53.3335349194,-6.2913988964,2026-03-26 00:09:39.027508,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.333302923,-6.2911279933,2026-03-26 00:09:39.027509,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3181967185,-6.2920801775,2026-03-26 00:09:39.027511,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3576721113,-6.2866165178,2026-03-26 00:09:39.027512,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3414313534,-6.277751817,2026-03-26 00:09:39.027514,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
0,53.3761431756,-6.2646706836,2026-03-26 00:09:39.027515,0,Thursday,3,9,13,False,0,False,False,1,,Night
8,53.3302183776,-6.2642978565,2026-03-26 00:09:39.027517,0,Thursday,3,9,13,False,0,False,False,1,High,Night
0,53.3761243744,-6.2645835118,2026-03-26 00:09:39.027518,0,Thursday,3,9,13,False,0,False,False,1,,Night
0,53.3756335419,-6.2623210685,2026-03-26 00:09:39.027520,0,Thursday,3,9,13,False,0,False,False,1,,Night
9,53.3625953069,-6.2522131638,2026-03-26 00:09:39.027521,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3654505408,-6.2466596501,2026-03-26 00:09:39.027522,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
8,53.3195767035,-6.2434155183,2026-03-26 00:09:39.027524,0,Thursday,3,9,13,False,0,False,False,1,High,Night
9,53.3621661425,-6.2423144715,2026-03-26 00:09:39.027525,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3624464504,-6.24215488,2026-03-26 00:09:39.027527,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
8,53.3198449244,-6.2429689305,2026-03-26 00:09:39.027528,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.4015999944,-6.2344006138,2026-03-26 00:09:39.027530,0,Thursday,3,9,13,False,0,False,False,1,High,Night
9,53.328394465,-6.2339754836,2026-03-26 00:09:39.027531,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
8,53.2905672562,-6.2276897268,2026-03-26 00:09:39.027532,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2906987274,-6.2260146873,2026-03-26 00:09:39.027535,0,Thursday,3,9,13,False,0,False,False,1,High,Night
0,53.3525517766,-6.2248130576,2026-03-26 00:09:39.027536,0,Thursday,3,9,13,False,0,False,False,1,,Night
8,53.2883034734,-6.2235926525,2026-03-26 00:09:39.027538,0,Thursday,3,9,13,False,0,False,False,1,High,Night
0,53.3532477981,-6.2235188918,2026-03-26 00:09:39.027539,0,Thursday,3,9,13,False,0,False,False,1,,Night
8,53.3529661789,-6.224176033,2026-03-26 00:09:39.027541,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.3966070877,-6.2390864329,2026-03-26 00:09:39.027542,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.3509344035,-6.2195063071,2026-03-26 00:09:39.027543,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.3512039783,-6.2258027928,2026-03-26 00:09:39.027545,0,Thursday,3,9,13,False,0,False,False,1,High,Night
0,53.3520971453,-6.2142907517,2026-03-26 00:09:39.027546,0,Thursday,3,9,13,False,0,False,False,1,,Night
0,53.3529661789,-6.224176033,2026-03-26 00:09:39.027548,0,Thursday,3,9,13,False,0,False,False,1,,Night
8,53.2747596583,-6.2126827674,2026-03-26 00:09:39.027549,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.3505200315,-6.2087144391,2026-03-26 00:09:39.027550,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.276079299,-6.2082866268,2026-03-26 00:09:39.027552,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2703286473,-6.2111874358,2026-03-26 00:09:39.027553,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2423693091,-6.1910185651,2026-03-26 00:09:39.027554,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2327053084,-6.1881740825,2026-03-26 00:09:39.027556,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2323861177,-6.1889599697,2026-03-26 00:09:39.027557,0,Thursday,3,9,13,False,0,False,False,1,High,Night
9,53.3049707144,-6.1877717511,2026-03-26 00:09:39.027558,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.228639086,-6.185703768,2026-03-26 00:09:39.027560,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.2323861177,-6.1889599697,2026-03-26 00:09:39.027561,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.3036698472,-6.1851579384,2026-03-26 00:09:39.027563,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
8,53.3823671949,-6.1494939463,2026-03-26 00:09:39.027564,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2885971942,-6.1459266083,2026-03-26 00:09:39.027565,0,Thursday,3,9,13,False,0,False,False,1,High,Night
8,53.2894662192,-6.1464389102,2026-03-26 00:09:39.027566,0,Thursday,3,9,13,False,0,False,False,1,High,Night
9,53.2825581746,-6.1427522139,2026-03-26 00:09:39.027568,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.2818567899,-6.1400391595,2026-03-26 00:09:39.027569,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.2956728408,-6.1355102496,2026-03-26 00:09:39.027570,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.2826641631,-6.1340739266,2026-03-26 00:09:39.027572,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
6,53.2523189801,-6.1239606575,2026-03-26 00:09:39.027573,0,Thursday,3,9,13,False,0,False,False,1,Medium,Night
6,53.2349785078,-6.1254224615,2026-03-26 00:09:39.027574,0,Thursday,3,9,13,False,0,False,False,1,Medium,Night
9,53.2325899646,-6.1238560514,2026-03-26 00:09:39.027576,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
6,53.2313481042,-6.1239687042,2026-03-26 00:09:39.027577,0,Thursday,3,9,13,False,0,False,False,1,Medium,Night
9,53.235536379,-6.1228435175,2026-03-26 00:09:39.027579,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.234706242,-6.123196228,2026-03-26 00:09:39.027580,0,Thursday,3,9,13,False,0,False,False,1,Low,Night
9,53.330112407,-6.3981320398,2026-03-26 00:14:39.584101,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3302612763,-6.3977444606,2026-03-26 00:14:39.584108,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3661398497,-6.3821474152,2026-03-26 00:14:39.584111,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3664657445,-6.3857965605,2026-03-26 00:14:39.584112,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3347392281,-6.3791326122,2026-03-26 00:14:39.584114,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3168945018,-6.325027092,2026-03-26 00:14:39.584115,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
0,53.2910527556,-6.3146979051,2026-03-26 00:14:39.584117,0,Thursday,3,14,13,False,0,False,False,1,,Night
0,53.2907952763,-6.3143586056,2026-03-26 00:14:39.584118,0,Thursday,3,14,13,False,0,False,False,1,,Night
9,53.3027217198,-6.3090585606,2026-03-26 00:14:39.584120,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3602551079,-6.3076852696,2026-03-26 00:14:39.584121,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3022080523,-6.3074773984,2026-03-26 00:14:39.584122,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.2786783645,-6.301312341,2026-03-26 00:14:39.584123,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
8,53.250303273,-6.3005224304,2026-03-26 00:14:39.584125,0,Thursday,3,14,13,False,0,False,False,1,High,Night
8,53.2574969771,-6.3004513519,2026-03-26 00:14:39.584126,0,Thursday,3,14,13,False,0,False,False,1,High,Night
9,53.3341357516,-6.2985443013,2026-03-26 00:14:39.584127,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
6,53.3826273717,-6.2947529988,2026-03-26 00:14:39.584128,0,Thursday,3,14,13,False,0,False,False,1,Medium,Night
9,53.3335349194,-6.2913988964,2026-03-26 00:14:39.584130,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.333302923,-6.2911279933,2026-03-26 00:14:39.584131,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3181967185,-6.2920801775,2026-03-26 00:14:39.584132,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3576721113,-6.2866165178,2026-03-26 00:14:39.584133,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3414313534,-6.277751817,2026-03-26 00:14:39.584135,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
0,53.3761431756,-6.2646706836,2026-03-26 00:14:39.584136,0,Thursday,3,14,13,False,0,False,False,1,,Night
8,53.3302183776,-6.2642978565,2026-03-26 00:14:39.584137,0,Thursday,3,14,13,False,0,False,False,1,High,Night
0,53.3761243744,-6.2645835118,2026-03-26 00:14:39.584138,0,Thursday,3,14,13,False,0,False,False,1,,Night
0,53.3756335419,-6.2623210685,2026-03-26 00:14:39.584140,0,Thursday,3,14,13,False,0,False,False,1,,Night
9,53.3625953069,-6.2522131638,2026-03-26 00:14:39.584141,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3654505408,-6.2466596501,2026-03-26 00:14:39.584142,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
8,53.3195767035,-6.2434155183,2026-03-26 00:14:39.584143,0,Thursday,3,14,13,False,0,False,False,1,High,Night
9,53.3621661425,-6.2423144715,2026-03-26 00:14:39.584145,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
9,53.3624464504,-6.24215488,2026-03-26 00:14:39.584146,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
8,53.3198449244,-6.2429689305,2026-03-26 00:14:39.584147,0,Thursday,3,14,13,False,0,False,False,1,High,Night
8,53.4015999944,-6.2344006138,2026-03-26 00:14:39.584148,0,Thursday,3,14,13,False,0,False,False,1,High,Night
9,53.328394465,-6.2339754836,2026-03-26 00:14:39.584149,0,Thursday,3,14,13,False,0,False,False,1,Low,Night
8,53.2905672562,-6.2276897268,2026-03-26 00:14:39.584151,0,Thursday,3,14,13,False,0,False,False,1,High,Night
8,53.2906987274,-6.2260146873,2026-03-26 00:14:39.584152,0,Thursday,3,14,13,False,0,False,False,1,High,Night
0,53.3525517766,-6.2248130576,2026-03-26 00:14:39.584153,0,Thursday,3,14,13,False,0,False,False,1,,Night
8,53.2883034734,-6.2235926525,2026-03-26 00:14:39.584154,0,Thursday,3,14,13,False,0,False,False,1,High,Night
0,53.3532477981,-6.2235188918,2026-03-26 00:14:39.584155,0,Thursday,3,14,13,False,0,False,False,1,,Night
8,53.3529661789,-6.224176033,2026-03-26 00:14:39.584156,0,Thursday,3,14,13,False,0,False,False,1,High,Night
8,53.3966070877,-6.2390864329,2026-03-26 00:14:39.584157,0,Thursday,3,14,13,False,0,False,False,1,High,Night
8,53.3509344035,-6.2195063071,2026-03-26 00:14:39.584159,0,Thursday,3,14,13,False,0,False,False,1,High,Night
8,53.3512039783,-6.2258027928,2026-03-26 00:14:39.584160,0,Thursday,3,14,13,False,0,False,False,1,High,Night
